,tweet,conll,true,predicted
46,"first off , fuck your bitch ; the click you claim ","1	first	_	A	A	_	0	_	_	_
2	off	_	T	T	_	-1	_	_	_
3	,	_	,	,	_	-1	_	_	_
4	fuck	_	V	V	_	0	_	_	_
5	your	_	D	D	_	6	_	_	_
6	bitch	_	N	N	_	4	_	_	_
7	;	_	,	,	_	-1	_	_	_
8	the	_	D	D	_	9	_	_	_
9	click	_	N	N	_	4	_	_	_
10	you	_	O	O	_	11	_	_	_
11	claim	_	V	V	_	0	_	_	_",1,-1
47,what a wetback looks like when he gets caught crossing the border.  ,"1	what	_	O	O	_	0	_	_	_
2	a	_	D	D	_	3	_	_	_
3	wetback	_	N	N	_	4	_	_	_
4	looks	_	V	V	_	1	_	_	_
5	like	_	P	P	_	4	_	_	_
6	when	_	R	R	_	8	_	_	_
7	he	_	O	O	_	8	_	_	_
8	gets	_	V	V	_	5	_	_	_
9	caught	_	V	V	_	8	_	_	_
10	crossing	_	V	V	_	9	_	_	_
11	the	_	D	D	_	12	_	_	_
12	border	_	N	N	_	10	_	_	_
13	.	_	,	,	_	-1	_	_	_",-1,1
48,looking like a hillbilly and not matching is what i do best goodnight losers ,"1	looking	_	V	V	_	0	_	_	_
2	like	_	P	P	_	1	_	_	_
3	a	_	D	D	_	4	_	_	_
4	hillbilly	_	N	N	_	5	CONJ	_	_
5	and	_	&	&	_	2	_	_	_
6	not	_	R	R	_	7	_	_	_
7	matching	_	V	V	_	5	CONJ	_	_
8	is	_	V	V	_	0	_	_	_
9	what	_	O	O	_	8	_	_	_
10	i	_	O	O	_	11	_	_	_
11	do	_	V	V	_	9	_	_	_
12	best	_	A	A	_	14	_	_	_
13	goodnight	_	N	N	_	14	_	_	_
14	losers	_	N	N	_	11	_	_	_",-1,1
49,y'all hoes really get mad cause a nigga don't want cha,"1	y'all	_	D	D	_	2	_	_	_
2	hoes	_	N	N	_	4	_	_	_
3	really	_	R	R	_	4	_	_	_
4	get	_	V	V	_	0	_	_	_
5	mad	_	A	A	_	4	_	_	_
6	cause	_	P	P	_	4	_	_	_
7	a	_	D	D	_	8	_	_	_
8	nigga	_	N	N	_	9	_	_	_
9	don't	_	V	V	_	6	_	_	_
10	want	_	V	V	_	9	_	_	_
11	cha	_	!	!	_	10	_	_	_",-1,1
50,raunchy ass hoe.,"1	raunchy	_	A	A	_	3	_	_	_
2	ass	_	N	N	_	3	_	_	_
3	hoe	_	N	N	_	0	_	_	_
4	.	_	,	,	_	-1	_	_	_",-1,1
51,they're working on a bill to prevent retards from voting. who knew retards could vote? things are starting to make sense now.,"1	they're	_	L	L	_	0	_	_	_
2	working	_	V	V	_	1	_	_	_
3	on	_	P	P	_	2	_	_	_
4	a	_	D	D	_	5	_	_	_
5	bill	_	N	N	_	3	_	_	_
6	to	_	P	P	_	5	_	_	_
7	prevent	_	V	V	_	6	_	_	_
8	retards	_	N	N	_	7	_	_	_
9	from	_	P	P	_	7	_	_	_
10	voting	_	V	V	_	9	_	_	_
11	.	_	,	,	_	-1	_	_	_
12	who	_	O	O	_	13	_	_	_
13	knew	_	V	V	_	0	_	_	_
14	retards	_	N	N	_	15	_	_	_
15	could	_	V	V	_	13	_	_	_
16	vote	_	V	V	_	15	_	_	_
17	?	_	,	,	_	-1	_	_	_
18	things	_	N	N	_	19	_	_	_
19	are	_	V	V	_	0	_	_	_
20	starting	_	V	V	_	19	_	_	_
21	to	_	P	P	_	20	_	_	_
22	make	_	V	V	_	21	_	_	_
23	sense	_	N	N	_	22	_	_	_
24	now	_	R	R	_	22	_	_	_
25	.	_	,	,	_	-1	_	_	_",-1,1
52,"seattle mayoral election this year. a choice between a bunch of women, non-whites, and faggots/fag lovers.","1	seattle	_	^	^	_	3	_	_	_
2	mayoral	_	A	A	_	3	_	_	_
3	election	_	N	N	_	0	_	_	_
4	this	_	D	D	_	5	_	_	_
5	year	_	N	N	_	3	_	_	_
6	.	_	,	,	_	-1	_	_	_
7	a	_	D	D	_	8	_	_	_
8	choice	_	N	N	_	0	_	_	_
9	between	_	P	P	_	8	_	_	_
10	a	_	D	D	_	11	_	_	_
11	bunch	_	N	N	_	9	_	_	_
12	of	_	P	P	_	11	_	_	_
13	women	_	N	N	_	12	_	_	_
14	,	_	,	,	_	-1	_	_	_
15	non-whites	_	N	N	_	17	CONJ	_	_
16	,	_	,	,	_	-1	_	_	_
17	and	_	&	&	_	19	_	_	_
18	faggots/fag	_	N	N	_	17	CONJ	_	_
19	lovers	_	N	N	_	0	_	_	_
20	.	_	,	,	_	-1	_	_	_",-1,1
53,game 126 preview: houston astros at new york yankees ,"1	game	_	N	N	_	3	_	_	_
2	126	_	$	$	_	3	_	_	_
3	preview	_	N	N	_	0	_	_	_
4	:	_	,	,	_	-1	_	_	_
5	houston	_	^	^	_	6	MWE	_	_
6	astros	_	^	^	_	0	_	_	_
7	at	_	P	P	_	6	_	_	_
8	new	_	A	A	_	10	_	_	_
9	york	_	N	N	_	10	_	_	_
10	yankees	_	N	N	_	7	_	_	_",1,-1
54," so a man who is a pussy and a coward overpowered you and easily took what was yours? you are clearly much less than a man, then","1	so	_	P	P	_	0	_	_	_
2	a	_	D	D	_	3	_	_	_
3	man	_	N	N	_	13	CONJ	_	_
4	who	_	O	O	_	5	_	_	_
5	is	_	V	V	_	0	_	_	_
6	a	_	D	D	_	7	_	_	_
7	pussy	_	N	N	_	8	CONJ	_	_
8	and	_	&	&	_	5	_	_	_
9	a	_	D	D	_	10	_	_	_
10	coward	_	N	N	_	8	CONJ	_	_
11	overpowered	_	V	V	_	13	CONJ	_	_
12	you	_	O	O	_	11	_	_	_
13	and	_	&	&	_	1	_	_	_
14	easily	_	R	R	_	15	_	_	_
15	took	_	V	V	_	13	CONJ	_	_
16	what	_	O	O	_	17	_	_	_
17	was	_	V	V	_	15	_	_	_
18	yours	_	O	O	_	17	_	_	_
19	?	_	,	,	_	-1	_	_	_
20	you	_	O	O	_	21	_	_	_
21	are	_	V	V	_	0	_	_	_
22	clearly	_	R	R	_	21	_	_	_
23	much	_	R	R	_	24	_	_	_
24	less	_	A	A	_	21	_	_	_
25	than	_	P	P	_	24	_	_	_
26	a	_	D	D	_	27	_	_	_
27	man	_	N	N	_	25	_	_	_
28	,	_	,	,	_	-1	_	_	_
29	then	_	R	R	_	21	_	_	_",1,-1
55,somebody please choke that fucking retard that keeps yelling mashed potatoes. what a tool pgachampionship,"1	somebody	_	N	N	_	3	_	_	_
2	please	_	V	V	_	3	_	_	_
3	choke	_	V	V	_	0	_	_	_
4	that	_	D	D	_	6	_	_	_
5	fucking	_	A	A	_	6	_	_	_
6	retard	_	N	N	_	3	_	_	_
7	that	_	P	P	_	6	_	_	_
8	keeps	_	V	V	_	7	_	_	_
9	yelling	_	V	V	_	8	_	_	_
10	mashed	_	A	A	_	11	_	_	_
11	potatoes	_	N	N	_	9	_	_	_
12	.	_	,	,	_	-1	_	_	_
13	what	_	O	O	_	0	_	_	_
14	a	_	D	D	_	16	_	_	_
15	tool	_	N	N	_	16	_	_	_
16	pgachampionship	_	N	N	_	8	_	_	_",-1,1
56,there ain't one unpregnant bitch in the world anymore smh,"1	there	_	R	R	_	2	_	_	_
2	ain't	_	V	V	_	0	_	_	_
3	one	_	$	$	_	4	_	_	_
4	unpregnant	_	A	A	_	5	_	_	_
5	bitch	_	N	N	_	2	_	_	_
6	in	_	P	P	_	5	_	_	_
7	the	_	D	D	_	8	_	_	_
8	world	_	N	N	_	6	_	_	_
9	anymore	_	R	R	_	2	_	_	_
10	smh	_	G	G	_	-1	_	_	_",1,-1
57,  rt *nigga *bitch *him  ' i will never date a female with another niggah name on her lol . wtf .,"1	rt	_	~	~	_	-1	_	_	_
2	*	_	,	,	_	-1	_	_	_
3	nigga	_	N	N	_	0	_	_	_
4	*	_	,	,	_	-1	_	_	_
5	bitch	_	N	N	_	0	_	_	_
6	*	_	,	,	_	-1	_	_	_
7	him	_	O	O	_	0	_	_	_
8	'	_	,	,	_	-1	_	_	_
9	i	_	O	O	_	10	_	_	_
10	will	_	V	V	_	0	_	_	_
11	never	_	R	R	_	12	_	_	_
12	date	_	V	V	_	10	_	_	_
13	a	_	D	D	_	14	_	_	_
14	female	_	N	N	_	12	_	_	_
15	with	_	P	P	_	12	_	_	_
16	another	_	D	D	_	18	_	_	_
17	niggah	_	N	N	_	18	_	_	_
18	name	_	N	N	_	15	_	_	_
19	on	_	P	P	_	18	_	_	_
20	her	_	O	O	_	19	_	_	_
21	lol	_	!	!	_	0	_	_	_
22	.	_	,	,	_	-1	_	_	_
23	wtf	_	!	!	_	0	_	_	_
24	.	_	,	,	_	-1	_	_	_",-1,1
58,"' she herd i was a dope boy , i herd she was a gold digger  , all i know is she a real bitch , so i fuck her like a real niggah .","1	'	_	,	,	_	-1	_	_	_
2	she	_	O	O	_	3	_	_	_
3	herd	_	V	V	_	0	_	_	_
4	i	_	O	O	_	5	_	_	_
5	was	_	V	V	_	3	_	_	_
6	a	_	D	D	_	8	_	_	_
7	dope	_	A	A	_	8	_	_	_
8	boy	_	N	N	_	5	_	_	_
9	,	_	,	,	_	-1	_	_	_
10	i	_	O	O	_	11	_	_	_
11	herd	_	V	V	_	0	_	_	_
12	she	_	O	O	_	13	_	_	_
13	was	_	V	V	_	11	_	_	_
14	a	_	D	D	_	16	_	_	_
15	gold	_	A	A	_	16	_	_	_
16	digger	_	N	N	_	13	_	_	_
17	,	_	,	,	_	-1	_	_	_
18	all	_	D	D	_	19	_	_	_
19	i	_	O	O	_	20	_	_	_
20	know	_	V	V	_	0	_	_	_
21	is	_	V	V	_	20	_	_	_
22	she	_	O	O	_	21	_	_	_
23	a	_	D	D	_	25	_	_	_
24	real	_	A	A	_	25	_	_	_
25	bitch	_	N	N	_	21	_	_	_
26	,	_	,	,	_	-1	_	_	_
27	so	_	R	R	_	0	_	_	_
28	i	_	O	O	_	29	_	_	_
29	fuck	_	V	V	_	0	_	_	_
30	her	_	O	O	_	29	_	_	_
31	like	_	P	P	_	29	_	_	_
32	a	_	D	D	_	34	_	_	_
33	real	_	A	A	_	34	_	_	_
34	niggah	_	N	N	_	31	_	_	_
35	.	_	,	,	_	-1	_	_	_",1,-1
59,that nigga john ain't ah real older nigga forreal.. he let vick brotha bitch out on maplerow,"1	that	_	D	D	_	2	_	_	_
2	nigga	_	N	N	_	3	_	_	_
3	john	_	^	^	_	4	_	_	_
4	ain't	_	V	V	_	0	_	_	_
5	ah	_	!	!	_	0	_	_	_
6	real	_	A	A	_	8	_	_	_
7	older	_	A	A	_	8	_	_	_
8	nigga	_	N	N	_	4	_	_	_
9	forreal	_	!	!	_	0	_	_	_
10	..	_	,	,	_	-1	_	_	_
11	he	_	O	O	_	12	_	_	_
12	let	_	V	V	_	0	_	_	_
13	vick	_	^	^	_	14	_	_	_
14	brotha	_	N	N	_	15	_	_	_
15	bitch	_	N	N	_	12	_	_	_
16	out	_	T	T	_	15	MWE	_	_
17	on	_	P	P	_	12	_	_	_
18	maplerow	_	^	^	_	17	_	_	_",1,-1
60,  this height shit aint cute at all. yall some dumb hoes going out in public looking like jack and the bean stalk.  http://,"1	this	_	D	D	_	3	_	_	_
2	height	_	N	N	_	3	_	_	_
3	shit	_	N	N	_	4	_	_	_
4	aint	_	V	V	_	0	_	_	_
5	cute	_	A	A	_	4	_	_	_
6	at	_	P	P	_	4	_	_	_
7	all	_	D	D	_	6	MWE	_	_
8	.	_	,	,	_	-1	_	_	_
9	yall	_	O	O	_	0	_	_	_
10	some	_	D	D	_	12	_	_	_
11	dumb	_	A	A	_	12	_	_	_
12	hoes	_	N	N	_	13	_	_	_
13	going	_	V	V	_	9	_	_	_
14	out	_	T	T	_	13	MWE	_	_
15	in	_	P	P	_	13	_	_	_
16	public	_	A	A	_	15	_	_	_
17	looking	_	V	V	_	0	_	_	_
18	like	_	P	P	_	17	_	_	_
19	jack	_	^	^	_	20	CONJ	_	_
20	and	_	&	&	_	18	_	_	_
21	the	_	D	D	_	23	_	_	_
22	bean	_	N	N	_	23	_	_	_
23	stalk	_	N	N	_	20	CONJ	_	_
24	.	_	,	,	_	-1	_	_	_
25	http://	_	U	U	_	-1	_	_	_",1,-1
61,   trash eating trash,"1	trash	_	N	N	_	2	_	_	_
2	eating	_	V	V	_	0	_	_	_
3	trash	_	N	N	_	2	_	_	_",-1,1
62,"pistol whip my dickau, shoot yo bitch club up.sometimes freestyles be freestyles. and i'm okay with that.","1	pistol	_	N	N	_	2	_	_	_
2	whip	_	V	V	_	0	_	_	_
3	my	_	D	D	_	4	_	_	_
4	dickau	_	N	N	_	2	_	_	_
5	,	_	,	,	_	-1	_	_	_
6	shoot	_	V	V	_	0	_	_	_
7	yo	_	D	D	_	9	_	_	_
8	bitch	_	N	N	_	9	_	_	_
9	club	_	N	N	_	6	_	_	_
10	up	_	T	T	_	9	MWE	_	_
11	.	_	,	,	_	-1	_	_	_
12	sometimes	_	R	R	_	17	CONJ	_	_
13	freestyles	_	N	N	_	14	_	_	_
14	be	_	V	V	_	12	_	_	_
15	freestyles	_	N	N	_	14	_	_	_
16	.	_	,	,	_	-1	_	_	_
17	and	_	&	&	_	0	_	_	_
18	i'm	_	L	L	_	17	CONJ	_	_
19	okay	_	A	A	_	18	_	_	_
20	with	_	P	P	_	19	_	_	_
21	that	_	O	O	_	20	_	_	_
22	.	_	,	,	_	-1	_	_	_",1,-1
63,"  realest tweet i seen today   . dyke bitches are rehab for hoes.and once im healed,back to the dick i go","1	realest	_	A	A	_	2	_	_	_
2	tweet	_	N	N	_	0	_	_	_
3	i	_	O	O	_	4	_	_	_
4	seen	_	V	V	_	0	_	_	_
5	today	_	N	N	_	4	_	_	_
6	.	_	,	,	_	-1	_	_	_
7	dyke	_	N	N	_	8	_	_	_
8	bitches	_	N	N	_	9	_	_	_
9	are	_	V	V	_	14	CONJ	_	_
10	rehab	_	N	N	_	9	_	_	_
11	for	_	P	P	_	10	_	_	_
12	hoes	_	N	N	_	11	_	_	_
13	.	_	,	,	_	-1	_	_	_
14	and	_	&	&	_	0	_	_	_
15	once	_	R	R	_	17	_	_	_
16	im	_	L	L	_	17	_	_	_
17	healed	_	V	V	_	14	CONJ	_	_
18	,	_	,	,	_	-1	_	_	_
19	back	_	R	R	_	17	_	_	_
20	to	_	P	P	_	19	_	_	_
21	the	_	D	D	_	22	_	_	_
22	dick	_	N	N	_	20	_	_	_
23	i	_	O	O	_	24	_	_	_
24	go	_	V	V	_	0	_	_	_",-1,1
64,  this dumb bitch said....  no matter what a man says the only way he'll truly respect you is if u hold out sex,"1	this	_	D	D	_	3	_	_	_
2	dumb	_	A	A	_	3	_	_	_
3	bitch	_	N	N	_	4	_	_	_
4	said	_	V	V	_	0	_	_	_
5	....	_	,	,	_	-1	_	_	_
6	no	_	D	D	_	7	_	_	_
7	matter	_	N	N	_	4	_	_	_
8	what	_	O	O	_	4	_	_	_
9	a	_	D	D	_	10	_	_	_
10	man	_	N	N	_	11	_	_	_
11	says	_	V	V	_	8	_	_	_
12	the	_	D	D	_	14	_	_	_
13	only	_	A	A	_	14	_	_	_
14	way	_	N	N	_	11	_	_	_
15	he'll	_	L	L	_	0	_	_	_
16	truly	_	R	R	_	17	_	_	_
17	respect	_	V	V	_	15	_	_	_
18	you	_	O	O	_	19	_	_	_
19	is	_	V	V	_	17	_	_	_
20	if	_	P	P	_	19	_	_	_
21	u	_	O	O	_	22	_	_	_
22	hold	_	V	V	_	20	_	_	_
23	out	_	T	T	_	22	MWE	_	_
24	sex	_	N	N	_	22	_	_	_",1,-1
65,omg   fat bitch. what's her  ,"1	omg	_	!	!	_	0	_	_	_
2	fat	_	A	A	_	3	_	_	_
3	bitch	_	N	N	_	1	_	_	_
4	.	_	,	,	_	-1	_	_	_
5	what's	_	L	L	_	0	_	_	_
6	her	_	O	O	_	5	_	_	_",-1,1
66,  when kennies angry he talks like a ghetto black man and i really don't even think he notices hahahahahahaha i'm laughing  ,"1	when	_	R	R	_	2	_	_	_
2	kennies	_	V	V	_	11	CONJ	_	_
3	angry	_	A	A	_	2	_	_	_
4	he	_	O	O	_	5	_	_	_
5	talks	_	V	V	_	11	CONJ	_	_
6	like	_	P	P	_	5	_	_	_
7	a	_	D	D	_	10	_	_	_
8	ghetto	_	A	A	_	10	_	_	_
9	black	_	A	A	_	10	_	_	_
10	man	_	N	N	_	6	_	_	_
11	and	_	&	&	_	0	_	_	_
12	i	_	O	O	_	14	_	_	_
13	really	_	R	R	_	14	_	_	_
14	don't	_	V	V	_	11	CONJ	_	_
15	even	_	R	R	_	14	_	_	_
16	think	_	V	V	_	14	_	_	_
17	he	_	O	O	_	18	_	_	_
18	notices	_	V	V	_	16	_	_	_
19	hahahahahahaha	_	!	!	_	18	_	_	_
20	i'm	_	L	L	_	0	_	_	_
21	laughing	_	V	V	_	20	_	_	_",-1,1
67,scandal: a negro bed wench's fairy-tale and propaganda:  via  a must see for hebrew daughters of zion,"1	scandal	_	N	N	_	0	_	_	_
2	:	_	,	,	_	-1	_	_	_
3	a	_	D	D	_	5	_	_	_
4	negro	_	N	N	_	5	_	_	_
5	bed	_	N	N	_	0	_	_	_
6	wench's	_	Z	Z	_	7	_	_	_
7	fairy-tale	_	N	N	_	8	CONJ	_	_
8	and	_	&	&	_	1	_	_	_
9	propaganda	_	N	N	_	8	CONJ	_	_
10	:	_	,	,	_	-1	_	_	_
11	via	_	P	P	_	1	_	_	_
12	a	_	D	D	_	13	_	_	_
13	must	_	N	N	_	14	_	_	_
14	see	_	V	V	_	11	_	_	_
15	for	_	P	P	_	14	_	_	_
16	hebrew	_	^	^	_	17	_	_	_
17	daughters	_	N	N	_	15	_	_	_
18	of	_	P	P	_	17	_	_	_
19	zion	_	^	^	_	18	_	_	_",-1,1
68,  fuck a bitch we never loved a thot,"1	fuck	_	V	V	_	0	_	_	_
2	a	_	D	D	_	3	_	_	_
3	bitch	_	N	N	_	1	_	_	_
4	we	_	O	O	_	6	_	_	_
5	never	_	R	R	_	6	_	_	_
6	loved	_	V	V	_	1	_	_	_
7	a	_	D	D	_	8	_	_	_
8	thot	_	N	N	_	6	_	_	_",1,-1
69,the brownies i just made are a sin,"1	the	_	D	D	_	2	_	_	_
2	brownies	_	N	N	_	0	_	_	_
3	i	_	O	O	_	5	_	_	_
4	just	_	R	R	_	5	_	_	_
5	made	_	V	V	_	0	_	_	_
6	are	_	V	V	_	5	_	_	_
7	a	_	D	D	_	8	_	_	_
8	sin	_	N	N	_	6	_	_	_",1,-1
70,you know what fuck you too bitch your such a little hoe ,"1	you	_	O	O	_	2	_	_	_
2	know	_	V	V	_	0	_	_	_
3	what	_	O	O	_	2	_	_	_
4	fuck	_	V	V	_	3	_	_	_
5	you	_	O	O	_	4	_	_	_
6	too	_	R	R	_	4	_	_	_
7	bitch	_	N	N	_	4	_	_	_
8	your	_	D	D	_	9	_	_	_
9	such	_	A	A	_	12	_	_	_
10	a	_	D	D	_	12	_	_	_
11	little	_	A	A	_	12	_	_	_
12	hoe	_	N	N	_	4	_	_	_",-1,1
71,some niggas save hoes,"1	some	_	D	D	_	2	_	_	_
2	niggas	_	N	N	_	3	_	_	_
3	save	_	V	V	_	0	_	_	_
4	hoes	_	N	N	_	3	_	_	_",-1,1
72,thirsty bitches not attractive,"1	thirsty	_	A	A	_	2	_	_	_
2	bitches	_	N	N	_	0	_	_	_
3	not	_	R	R	_	4	_	_	_
4	attractive	_	A	A	_	0	_	_	_",1,-1
73,ha.. who can get the pussy quicker these days,"1	ha	_	!	!	_	0	_	_	_
2	..	_	,	,	_	-1	_	_	_
3	who	_	O	O	_	4	_	_	_
4	can	_	V	V	_	0	_	_	_
5	get	_	V	V	_	4	_	_	_
6	the	_	D	D	_	7	_	_	_
7	pussy	_	N	N	_	5	_	_	_
8	quicker	_	A	A	_	5	_	_	_
9	these	_	D	D	_	10	_	_	_
10	days	_	N	N	_	5	_	_	_",1,-1
74,yea alright redneck white trash stupid niggers hollering out their car going down the road trying to hit on me fuck y'all,"1	yea	_	!	!	_	0	_	_	_
2	alright	_	!	!	_	0	_	_	_
3	redneck	_	N	N	_	8	_	_	_
4	white	_	A	A	_	5	_	_	_
5	trash	_	N	N	_	7	_	_	_
6	stupid	_	A	A	_	7	_	_	_
7	niggers	_	N	N	_	8	_	_	_
8	hollering	_	V	V	_	0	_	_	_
9	out	_	T	T	_	8	MWE	_	_
10	their	_	D	D	_	11	_	_	_
11	car	_	N	N	_	12	_	_	_
12	going	_	V	V	_	8	_	_	_
13	down	_	T	T	_	12	MWE	_	_
14	the	_	D	D	_	15	_	_	_
15	road	_	N	N	_	16	_	_	_
16	trying	_	V	V	_	12	_	_	_
17	to	_	P	P	_	16	_	_	_
18	hit	_	V	V	_	17	_	_	_
19	on	_	P	P	_	18	_	_	_
20	me	_	O	O	_	19	_	_	_
21	fuck	_	V	V	_	0	_	_	_
22	y'all	_	O	O	_	21	_	_	_",-1,1
75,  the only d yah bitches should be thirsty for ,"1	the	_	D	D	_	5	_	_	_
2	only	_	A	A	_	3	_	_	_
3	d	_	N	N	_	1	_	_	_
4	yah	_	!	!	_	5	_	_	_
5	bitches	_	N	N	_	6	_	_	_
6	should	_	V	V	_	0	_	_	_
7	be	_	V	V	_	6	_	_	_
8	thirsty	_	A	A	_	7	_	_	_
9	for	_	P	P	_	7	_	_	_",1,-1
76,  ew you look like a cheap tranny hooker,"1	ew	_	!	!	_	0	_	_	_
2	you	_	O	O	_	3	_	_	_
3	look	_	V	V	_	0	_	_	_
4	like	_	P	P	_	3	_	_	_
5	a	_	D	D	_	8	_	_	_
6	cheap	_	A	A	_	8	_	_	_
7	tranny	_	N	N	_	8	_	_	_
8	hooker	_	N	N	_	4	_	_	_",1,-1
77,they slut for me they kill for me they steal for me and of course it'll be yo cash and i'll murder that bitch send the body back to yo ass,"1	they	_	O	O	_	2	_	_	_
2	slut	_	N	N	_	0	_	_	_
3	for	_	P	P	_	2	_	_	_
4	me	_	O	O	_	3	_	_	_
5	they	_	O	O	_	6	_	_	_
6	kill	_	V	V	_	4	_	_	_
7	for	_	P	P	_	6	_	_	_
8	me	_	O	O	_	7	_	_	_
9	they	_	O	O	_	10	_	_	_
10	steal	_	V	V	_	8	_	_	_
11	for	_	P	P	_	13	CONJ	_	_
12	me	_	O	O	_	11	_	_	_
13	and	_	&	&	_	10	_	_	_
14	of	_	P	P	_	13	CONJ	_	_
15	course	_	N	N	_	14	_	_	_
16	it'll	_	L	L	_	0	_	_	_
17	be	_	V	V	_	16	_	_	_
18	yo	_	D	D	_	19	_	_	_
19	cash	_	N	N	_	20	CONJ	_	_
20	and	_	&	&	_	17	_	_	_
21	i'll	_	L	L	_	22	_	_	_
22	murder	_	N	N	_	20	CONJ	_	_
23	that	_	P	P	_	21	_	_	_
24	bitch	_	N	N	_	25	_	_	_
25	send	_	V	V	_	23	_	_	_
26	the	_	D	D	_	27	_	_	_
27	body	_	N	N	_	25	_	_	_
28	back	_	R	R	_	29	_	_	_
29	to	_	P	P	_	25	_	_	_
30	yo	_	D	D	_	31	_	_	_
31	ass	_	N	N	_	29	_	_	_",-1,1
78, monkey dong,"1	monkey	_	N	N	_	2	_	_	_
2	dong	_	V	V	_	0	_	_	_",1,-1
79,"  you assholes know that referring to a girl as bitch doesn't make your dick any bigger, right?","1	you	_	O	O	_	2	_	_	_
2	assholes	_	N	N	_	3	_	_	_
3	know	_	V	V	_	0	_	_	_
4	that	_	O	O	_	5	_	_	_
5	referring	_	V	V	_	3	_	_	_
6	to	_	P	P	_	5	_	_	_
7	a	_	D	D	_	8	_	_	_
8	girl	_	N	N	_	6	_	_	_
9	as	_	P	P	_	5	_	_	_
10	bitch	_	N	N	_	11	_	_	_
11	doesn't	_	V	V	_	9	_	_	_
12	make	_	V	V	_	11	_	_	_
13	your	_	D	D	_	14	_	_	_
14	dick	_	N	N	_	12	_	_	_
15	any	_	D	D	_	16	_	_	_
16	bigger	_	A	A	_	12	_	_	_
17	,	_	,	,	_	-1	_	_	_
18	right	_	R	R	_	0	_	_	_
19	?	_	,	,	_	-1	_	_	_",-1,1
80, no wonder your career is in the dump that's where trash like you belongs. thanks to  for pointing out your true colors,"1	no	_	!	!	_	0	_	_	_
2	wonder	_	V	V	_	0	_	_	_
3	your	_	D	D	_	4	_	_	_
4	career	_	N	N	_	5	_	_	_
5	is	_	V	V	_	2	_	_	_
6	in	_	P	P	_	5	_	_	_
7	the	_	D	D	_	8	_	_	_
8	dump	_	N	N	_	6	_	_	_
9	that's	_	L	L	_	0	_	_	_
10	where	_	R	R	_	9	_	_	_
11	trash	_	N	N	_	10	_	_	_
12	like	_	P	P	_	9	_	_	_
13	you	_	O	O	_	14	_	_	_
14	belongs	_	V	V	_	12	_	_	_
15	.	_	,	,	_	-1	_	_	_
16	thanks	_	N	N	_	0	_	_	_
17	to	_	P	P	_	16	_	_	_
18	for	_	P	P	_	17	_	_	_
19	pointing	_	V	V	_	18	_	_	_
20	out	_	P	P	_	19	_	_	_
21	your	_	D	D	_	23	_	_	_
22	true	_	A	A	_	23	_	_	_
23	colors	_	N	N	_	19	_	_	_",1,-1
81,  a real man gonna keep it real with his bitches lmaooooo shut up i'm not tellin u about other women mind ur business,"1	a	_	D	D	_	3	_	_	_
2	real	_	A	A	_	3	_	_	_
3	man	_	N	N	_	4	_	_	_
4	gonna	_	V	V	_	0	_	_	_
5	keep	_	V	V	_	4	_	_	_
6	it	_	O	O	_	5	_	_	_
7	real	_	A	A	_	5	_	_	_
8	with	_	P	P	_	7	_	_	_
9	his	_	D	D	_	10	_	_	_
10	bitches	_	N	N	_	8	_	_	_
11	lmaooooo	_	!	!	_	0	_	_	_
12	shut	_	V	V	_	11	_	_	_
13	up	_	T	T	_	12	MWE	_	_
14	i'm	_	L	L	_	0	_	_	_
15	not	_	R	R	_	14	_	_	_
16	tellin	_	V	V	_	15	_	_	_
17	u	_	O	O	_	16	_	_	_
18	about	_	P	P	_	16	_	_	_
19	other	_	A	A	_	20	_	_	_
20	women	_	N	N	_	21	_	_	_
21	mind	_	V	V	_	18	_	_	_
22	ur	_	D	D	_	23	_	_	_
23	business	_	N	N	_	21	_	_	_",1,-1
82, i'm a lil nigga?? wait till you see nigga. you ain't ready. i'm from chicago boy i ain't no pussy from the burbs. just wait,"1	i'm	_	L	L	_	0	_	_	_
2	a	_	D	D	_	4	_	_	_
3	lil	_	A	A	_	4	_	_	_
4	nigga	_	N	N	_	1	_	_	_
5	??	_	,	,	_	-1	_	_	_
6	wait	_	V	V	_	0	_	_	_
7	till	_	P	P	_	6	_	_	_
8	you	_	O	O	_	9	_	_	_
9	see	_	V	V	_	7	_	_	_
10	nigga	_	N	N	_	9	_	_	_
11	.	_	,	,	_	-1	_	_	_
12	you	_	O	O	_	13	_	_	_
13	ain't	_	V	V	_	0	_	_	_
14	ready	_	A	A	_	13	_	_	_
15	.	_	,	,	_	-1	_	_	_
16	i'm	_	L	L	_	0	_	_	_
17	from	_	P	P	_	16	_	_	_
18	chicago	_	^	^	_	19	_	_	_
19	boy	_	N	N	_	17	_	_	_
20	i	_	O	O	_	21	_	_	_
21	ain't	_	V	V	_	0	_	_	_
22	no	_	D	D	_	23	_	_	_
23	pussy	_	N	N	_	21	_	_	_
24	from	_	P	P	_	23	_	_	_
25	the	_	D	D	_	26	_	_	_
26	burbs	_	N	N	_	24	_	_	_
27	.	_	,	,	_	-1	_	_	_
28	just	_	R	R	_	29	_	_	_
29	wait	_	V	V	_	0	_	_	_",1,-1
83,you little twats.,"1	you	_	O	O	_	2	_	_	_
2	little	_	A	A	_	3	_	_	_
3	twats	_	N	N	_	0	_	_	_
4	.	_	,	,	_	-1	_	_	_",1,-1
84,she got every niggah lookin like dam,"1	she	_	O	O	_	2	_	_	_
